,MPA_Code,Area,Cover,fishing_hours,fishing_hours_per_km2,fishing_hours_coverage
96,ITB030080,268.99,2.6897,17.31611111111111,0.06437455337042682,0.173148236200437
89,IT51A0024,110.22,0.3196,6.340277777777778,0.05752384120647594,0.01838461964958971
87,IT5160018,87.27,6.981599999999999,4.966527777777777,0.056909909221700215,0.3973222222222222
94,ITA040014,40.85,2.0425,2.3237499999999995,0.056884944920440626,0.11618749999999999
112,UK0013036,63.2087,37.9252,3.4765277777777777,0.055000779604354746,2.0859155666510745
91,IT6000013,38.47,0.0354,2.0569444444444445,0.05346879242122289,0.0018927952517112901
23,DK00VA259,470.59,250.0,24.48763888888889,0.05203603750374825,13.009009375937062
60,FR5300049,98.59700000000001,29.839000000000002,4.588333333333334,0.04653623673472148,1.3885947679273545
73,GR2230004,1355.279,34.62,58.42694444444444,0.04311063953949293,1.492490340857245
108,SE0510127,132.923,35.0,5.714166666666666,0.04298854725417472,1.5045991538961152
20,DK00VA249,86.19,13.0,3.6765277777777783,0.04265608281445386,0.5545290765879002
5,DE1209301,5314.29,153.5,199.6091666666667,0.037560834404345024,5.765588081066961
31,ES6110015,263.7544,232.6341,8.810833333333333,0.033405445874394264,7.771245836088423
42,FI0100107,110.98,12.0,3.6012500000000003,0.032449540457740136,0.38939448549288164
110,SE0520189,1208.7839999999999,5.0,39.17569444444444,0.032409176862404236,0.1620458843120212
77,IE0000764,169.3271,105.34089599999999,5.048055555555553,0.02981244913280599,3.1404701036042058
106,SE0510050,80.08,10.0,2.3243055555555556,0.02902479464979465,0.2902479464979465
68,FR9301592,1134.66,0.005,31.682916666666657,0.02792282857126069,0.00013961414285630346
53,FR5300010,912.28,207.01,24.47430555555555,0.026827624803301125,5.553586610531365
72,FR9402015,946.12,28.3836,25.04361111111111,0.02646980415920931,0.7513083333333334
40,ESZZ16005,108.8796,2.3384,2.7419444444444445,0.025183270736156678,0.05888856028942878
118,UK0030359,817.27,289.97,19.697777777777777,0.02410192198144772,6.988834316960396
109,SE0520170,540.16,228.86,13.016527777777775,0.024097541057793572,5.514963246486636
122,UK0030374,139.9524,126.0131,3.2030555555555553,0.02288674974888287,2.884030284780952
35,ESZZ12002,3177.2377,20.512600000000003,63.89222222222222,0.020109361733376834,0.41249529349206565
116,UK0030353,475.69379999999995,175.1766,8.873472222222222,0.018653747898800074,3.2677001341689413
26,EE0040129,45.08,2.63,0.8026388888888889,0.01780476683426994,0.04682653677412995
120,UK0030372,312.4673,142.8913,5.432777777777778,0.017386708234038498,2.4844093422824653
81,IE0003000,273.1386,1.8183500000000001,4.608333333333333,0.01687177620934329,0.030678794270259376
74,GR2530007,2365.7115,22.67,37.3076388888889,0.015770155781416672,0.35750943156471593
111,UK0012712,958.5706,229.4818,14.998333333333335,0.015646560966227564,3.5906009743396403
100,NL2008002,1540.58,769.34,23.794027777777774,0.015444850496421981,11.882341280917288
101,SE0220028,111.045,9.4949,1.624305555555556,0.01462745333473417,0.13888620666796744
16,DK00FX257,185.35,9.0,2.6563888888888894,0.014331744747175017,0.12898570272457516
15,DK00FX010,669.86,33.0,9.364027777777777,0.01397908186453554,0.4613097015296728
125,UK0030380,1373.44,1196.953,17.57486111111112,0.012796235082064828,15.316491970182742
56,FR5300018,771.1360000000001,463.332,9.840972222222222,0.01276165581975452,5.912883514278501
61,FR5302007,414.98940000000005,191.1714,5.150138888888888,0.012410290211964178,2.372492554227489
107,SE0510126,178.40200000000002,35.73,2.0276388888888888,0.011365561422455402,0.4060915096243315
59,FR5300033,177.69830000000002,54.769,1.5486111111111112,0.00871483357528525,0.47730272008479785
54,FR5300011,557.9639,363.155,4.783333333333333,0.00857283658196047,3.113268468921854
10,DE1631392,618.3,276.033008,4.955972222222221,0.008015481517422322,2.212537473822488
1,BG0000573,483.4011,120.6706,3.5413888888888887,0.007325984340724274,0.8840309259858026
12,DE1749302,398.72,89.571504,2.8681944444444447,0.007193505328161228,0.6443330912754147
43,FI0200072,569.92,6.0,3.985138888888889,0.00699245313182357,0.04195471879094142
78,IE0002172,227.0185,48.597682999999996,1.5793055555555555,0.006956726238414736,0.3380807764522617
22,DK00VA258,108.92,55.0,0.6513888888888889,0.005980434161668095,0.32892387889174524
55,FR5300015,266.17,108.97,1.5476388888888888,0.005814475293567602,0.6336033727400616
9,DE1540302,384.16,109.70919900000001,2.215694444444445,0.005767634434726272,0.6327625539586371
86,IT5160014,154.83,14.4302,0.7900000000000001,0.005102370341665052,0.07362822450429504
52,FR5300009,721.4036,112.18,3.587361111111111,0.004972751884120222,0.5578433063606065
115,UK0017072,652.2612,372.0498,2.848333333333334,0.004366859983904199,1.6246893836395606
24,DK00VA261,319.1,240.0,1.3875,0.004348166718896897,1.0435600125352553
13,DE2104301,625.48,22.76,2.7165277777777774,0.004343108936780996,0.09884915940113548
27,EE0040500,147.27700000000002,2.05,0.6333333333333333,0.004300286761227709,0.008815587860516802
92,IT9150006,65.9,0.034789999999999995,0.2709722222222222,0.004111869836452537,0.00014305195161018377
17,DK00VA171,150.34,32.0,0.5834722222222222,0.003881017841041786,0.12419257091333716
44,FI0200090,497.35,10.0,1.7359722222222222,0.0034904437965662454,0.034904437965662456
79,IE0002328,1086.55,100.21,3.706527777777778,0.0034112813747897274,0.34184450656767856
98,LV0900100,367.03,0.0,1.2265277777777777,0.0033417643728789956,0.0
119,UK0030369,1467.59,0.8806,4.530000000000001,0.003086693149994209,0.002718141987884901
85,IT5160006,187.53,2.5317,0.5266666666666667,0.002808439538562719,0.007110126379779236
105,SE0430187,1151.276,1.994,3.151944444444444,0.0027377835066868797,0.005459140312333638
41,FI0100005,526.3,5.0,1.3251388888888889,0.002517839424071611,0.012589197120358055
8,DE1339301,100.07,23.43,0.2519444444444445,0.002517682066997547,0.05898929082975252
46,FR2500085,153.85,50.829899999999995,0.37888888888888883,0.0024627162098725306,0.12517961867619973
21,DK00VA254,649.22,26.0,1.3759722222222222,0.0021194236502606544,0.055105014906777015
117,UK0030358,3603.41,1.081,7.582083333333334,0.0021041411699843577,0.0022745766047530904
69,FR9301602,500.15,3.11,0.9441666666666666,0.0018877670032323636,0.0058709553800526506
102,SE0330308,10511.113000000001,200.0,16.39861111111111,0.0015601212841219675,0.3120242568243935
103,SE0420360,1342.408,17.756,1.8180555555555555,0.0013543241365930147,0.02404737936934557
71,FR9402013,1782.65,17.8265,2.15125,0.001206770818724932,0.021512499999999997
114,UK0013694,268.4862,80.5459,0.25819444444444445,0.000961667469108075,0.07745837180003211
113,UK0013116,1380.385,409.9743,1.3147222222222221,0.000952431547881368,0.3904724571405803
76,IE0000707,158.0214,45.950676,0.14763888888888888,0.0009342968034006082,0.042931569700897045
104,SE0430095,423.42199999999997,2.031,0.3675,0.0008679284496318094,0.001762762681202205
7,DE1332301,279.92,57.01,0.20666666666666667,0.000738306182718872,0.04209083547680289
25,EE0040002,2539.589,23.59,0.5290277777777777,0.0002083123599046057,0.0049140885701496485
