UK266 JACOBA ALEIDA,149.43347222222218
GRE36 VENUS,125.96541666666656
KATHARINE,113.91069444444456
INGER KATHRINE L610,110.32708333333332
GRE5 MARTJE,81.18513888888882
HV 80 FRU HELLESXE,75.50847222222225
WR222 ANNA TATJANA,73.02208333333334
LO7 ZWERVER,69.1522222222222
UK 166  LIMANDA,67.24361111111112
UK-16 ORION,65.24319444444446
TRITON,64.31916666666665
CICILIE,64.09805555555556
VD6  BRIGITTA,63.318888888888885
ZK43 BORNRIF,61.10291666666663
HO32 SIF,57.51152777777781
KATJA E35,57.12486111111105
WR230 GIDEON,56.846666666666685
SOFIA KAUL,56.49236111111113
MARLIES,55.27236111111114
GRE34 EMILLY SOPHIA,52.57930555555557
WR112 ZWAANTJE,52.450555555555525
SCOTIA,52.030277777777805
RI562 DITTE JUUL,50.570138888888906
UK368 PETRONELLA,49.60625
SOLEA,48.99763888888887
R/K 26,48.600833333333334
MAGELLAN,46.76416666666666
STURMVOGEL,46.539861111111115
WREMEN,46.31361111111111
OZEAN,45.74472222222224
YDUN,45.23527777777776
RK37,45.202083333333306
VENUS,44.62305555555555
WR213 TINI SIMONE,44.1836111111111
PERZEL,42.80291666666666
E426 RUNE EGHOLM,42.20194444444444
FRUGY,42.005972222222226
IDA SARA E71O,41.40374999999997
F/V LE LESPENHY,40.90305555555556
WANGERLAND,40.84000000000004
ALIXEL 2,39.22555555555556
GRE 26 AVALON,38.62388888888888
F/V.MANGA-REVA,37.566527777777765
HV 67 JUVREDYB,37.38805555555554
GEORGIOS X,37.307638888888896
R/K 28,36.98875
F/V LES ANTILLES,36.511944444444445
BLEUENN,35.99458333333334
WR 123 ANNA JOHANNA,35.97263888888888
CHRISTINE,35.739999999999974
WR21 JENTE,35.619305555555556
HV42 JANNI,35.4411111111111
NORDLICHT,35.08999999999999
G.CURTO COMI,34.761805555555554
APOLLO,33.695833333333326
ZK5 ORA ET LABORA,33.15430555555554
F/V LIBERTAD II,33.01958333333333
GRE21 GEORGINA,32.99944444444443
RK27,32.85041666666665
WR129 JACOB MARCEL,31.80902777777777
CHAVDAR,31.574861111111115
F/V LOKTUDI,31.53402777777778
PATRA 2,30.427777777777777
NIXE II,30.353749999999984
MEDUZA 3,29.866805555555555
UK165  LUMMETJE,29.494305555555552
HERSON,29.157638888888894
F/V GIMACO,28.337777777777774
FALKE,28.28819444444444
ANTARES,28.17527777777778
F/V BERCEAUDELOCEAN,27.289166666666667
SV.NIKOLA,27.17638888888888
F/V OURANOS,27.13180555555555
MARET,25.54597222222222
DAMKERORT,22.521805555555552
MPARMPANTONIS,22.349861111111117
NOR207  NOORDSTER,22.239861111111107
GOEDEKE MICHEL,21.600833333333334
F/V JUMILA,21.524444444444434
F/V MIREN,20.891250000000003
WR71 MARRY AN,20.197916666666664
EDELWEISS,20.16388888888889
ZK47 PIETER JOHANNES,20.061527777777776
DITHMARSCHEN 1,19.269444444444446
ALBATROS GRE-6,18.663333333333327
F/V SANAGA 2,17.90680555555556
WIKING CUX 20,17.715
UK80  LINQUENDA,17.696805555555557
ODESSA,17.469722222222227
KAPETAN MIHALIS,17.32902777777778
L`AMBRE,16.972361111111113
L`ABRI  DU MARIN 3,16.755000000000003
TX33 NOVA SPES,16.389722222222222
DI-JE E 61,15.84180555555556
CHRISTINA X,15.768611111111111
PALOMA,15.54402777777778
STELLA POLARIS,15.430277777777778
PROSPERITY,14.974861111111112
FRIEDRICH CONRADI,14.495694444444446
NORDSTERN,14.368194444444446
WR291 ESTHER JENKE,14.213194444444444
SAPHIR,13.593055555555555
TX-65 BONA FIDE,12.679722222222223
F/V KEROULAN,12.535833333333333
JAN BRUHNS,12.10986111111111
F/V MAGALI,11.839305555555557
GERMANS CABRE,11.83388888888889
HEIMDALL,11.555555555555555
FRIGG,11.518333333333333
F/V PHOENIX,10.783333333333331
GERMANS TRISCA,10.490277777777777
ESPERANZA UNO,10.273194444444444
AURORA,10.058055555555555
F/V MARIE-LOU III,9.733055555555554
MARIA-KONSTANTINOS,9.606805555555557
F/V PETITE FOLIE III,9.592361111111108
PIROLA,9.194027777777778
FLIPPER III,9.112777777777776
CUX-12 ELENA,8.999305555555559
BELLA,8.832916666666666
ODIN,8.82638888888889
LUDIVINE F/V,8.667916666666667
MIGUELA,8.286666666666667
ZK44 VIER GEBROEDERS,8.096388888888889
F/V KADEGE,8.055555555555557
WR122 ANNE NOELLE,7.795694444444446
F/V BARRACUDA II,7.657361111111112
SUSANNE N RS200,7.531527777777778
ESPELTA MANZANO,7.48888888888889
SUEDWIND,7.486805555555556
SD-6 BLEIBTREU,7.222361111111112
TINA CUX-5,6.743611111111113
OSTWIND,6.689027777777778
F/V ANITA CONTI,6.581250000000001
MENEZ DU,6.48513888888889
POLIT DOS,6.288194444444445
JONAS,6.1147222222222215
KAN ATAO,6.022499999999999
F/V JOSEPH,5.980138888888889
KEEN-TIED,5.844166666666667
TERESA II,5.754722222222222
F/V DANIELE MARIE,5.667500000000001
HD42 GRIETJECORNELIA,5.601666666666667
F/V SAILFORT,5.420277777777779
ENJUVIC,5.265555555555555
KEEN TIED,4.9998611111111115
F/V MEN-GWEN,4.9708333333333306
IVY MAY,4.846666666666668
FANEROMENI G,4.840972222222222
HANNE,4.55625
KREIZ AN AOD,4.513194444444445
IAIO ALEX,4.36736111111111
ROSSO,4.335972222222222
LE LAURABRENN,4.178472222222222
GERMANS FELIX,4.123333333333334
SPERBER,4.094583333333333
F/V RIEN D`IMPOSSIBL,3.937500000000001
ODYSSEUS,3.840694444444445
