DE0916391,1384.6358333333342
DE2306301,1008.9130555555495
DK00AY176,750.804027777779
FR5300023,518.7626388888905
BG0001001,283.83763888888956
ES0000020,131.34680555555556
DK00DY156,114.26513888888887
GR2220003,86.17513888888884
FR5300010,83.45500000000004
FR5300018,54.75958333333328
GR2530007,53.07625000000002
FR5300009,43.89763888888889
FR9301592,31.682916666666667
DK00FX010,22.989305555555553
UK0013117,19.82152777777777
SE0430095,11.133194444444444
DE1747301,10.48013888888889
GR1430004,5.018055555555555
BG0000573,5.007083333333335
FR5300049,4.588333333333333
FI0200072,3.9851388888888897
UK0017075,1.7955555555555556
FI0200090,1.7359722222222225
FR5300017,1.355
FI0100005,1.325138888888889
UK0013116,1.3147222222222221
DK00FX113,1.0363888888888888
ES5310005,0.5362499999999999
EE0040002,0.5290277777777777
DE2016301,0.4519444444444445
DE1526391,0.4402777777777779
DK00FX122,0.3322222222222222
DK00DX146,0.28625
IT9150006,0.2709722222222222
FI1400006,0.2623611111111112
