MONTE Y SABINO,4.2725
MP MARGHERITA,4.1175
VILA DE PALAFOLLS,3.78555555556
M\P BEATO PADRE PIO,3.57819444444
F/V ILE DE SIECK,3.5475
VN 2998,3.54138888889
HERMANOS BUSTO,3.48236111111
OBLIC,3.31208333333
F/V CHARLES HONORINE,3.28902777778
INSUA DE AREA,3.09583333333
F/V MYOSOTIS,3.08527777778
F/VEXOCET,3.02722222222
FV RESURGAM PZ 1001,2.92486111111
F/V ASPIN,2.87208333333
STELLA MARIS,2.81902777778
NANTIANE,2.81694444444
EL CHUMBO,2.6975
F/V LES MISERABLES,2.69013888889
KIRIL 45,2.61236111111
MFV N116 NOSTALGIE,2.53527777778
SVETA ANNA 1,2.40222222222
F/V OISEAU D TEMPETE,2.28027777778
F/V WAR RAOG III,2.21777777778
GIADA,2.20583333333
F/V LA BELLADONE,2.15652777778
F/V SEBASTIEN IX,2.14541666667
SUNNANLAND,2.13763888889
F/V L`ESPOIR,2.10916666667
NUEVO HERMANOS RABAL,2.02680555556
CALI UNO,2.02222222222
ENCARNA Y MIGUEL,1.90013888889
NUEVO MIRAMAR,1.82111111111
F/V ARMANDECHE,1.81875
KORALJ,1.61388888889
FRATELLI LITRICO,1.60958333333
ZUBATAC,1.52930555556
F/V OCEANE III,1.46986111111
SCHWALBE,1.37597222222
BROSME,1.33958333333
NUEVO LANCE,1.31791666667
F/V KALICOBA,1.15666666667
F/V MARIAL,1.12958333333
F/V MEABAN,1.03819444444
RAUL PRIMERO,1.02763888889
AMARES,0.967222222222
F/V JEREMY FLORENT,0.915694444444
RAIGER JUAN SEGUNDO,0.866666666667
VENDETTA,0.841666666667
LA SARDANE,0.809583333333
F/V SOUVENIR,0.797222222222
PLAYA DE LUARCA,0.764027777778
PERETUJO,0.609305555556
FRANCESCO B.,0.5975
NONNA NORMA,0.580972222222
DRAGISA,0.57
F/V TARZH AN DEIZ,0.531666666667
KARFIL,0.526388888889
F/V ETOILE D`ARVOR 2,0.488333333333
F/V SEVERINE MAGALI,0.421111111111
F/V AN TUAZ COZ,0.417916666667
M/P VINCENZO B,0.408333333333
MINEA,0.398055555556
MAREDUSA,0.368194444444
ANCHOUSA,0.354166666667
F/V WAR RAOG IV,0.340555555556
F/V JIMORHAN,0.32125
GRUG,0.31375
F/V OKATA,0.304583333333
F/V LE STIFF,0.291805555556
F/V P`TITE CHLOE,0.287222222222
F/V ALCATRAZ,0.286944444444
STELLA,0.275138888889
PIETAS IULIA,0.271666666667
AKILLAMENDI BERRIA,0.270833333333
F/V MARJOHEL 2,0.262638888889
F/V AGORRETA,0.220694444444
GABBIANO,0.186111111111
F/V LYCIA,0.178472222222
KAPPA2,0.169444444444
F/V STEREDEN AR MOOR,0.164305555556
LOS PICONES,0.133333333333
AEROUANT BREIZH,0.130277777778
F/V CALEBARIAN,0.128194444444
ANASTASIA,0.126527777778
ETENDARD,0.120416666667
F/V CELTIC-WARRIOR 2,0.120416666667
PAREDES GARCIA,0.0918055555556
F/V BASSE GOUACH,0.0902777777778
DIAZ LOPEZ,0.0869444444444
