GRE36 VENUS,125.96541666666668
F/V CLEMENT-THOMAS-E,112.22902777777783
F/V PHILCATHANE,91.84375000000009
F/V ARUNDEL,88.21222222222224
F/V_L'OMERTA,70.07486111111118
LO7 ZWERVER,69.1522222222222
OZEAN,65.48027777777777
UK-16 ORION,65.24319444444443
TRITON,64.31916666666666
AMARYHA,59.56333333333332
F/V JUMILA,57.473055555555575
WR230 GIDEON,56.84666666666668
MARLIES,55.27236111111116
KAN ATAO,53.18166666666665
GRE34 EMILLY SOPHIA,52.57930555555556
F/V OCEANOS,52.399583333333325
F/V LES ANTILLES,49.26861111111113
MAGELLAN,46.764166666666654
STURMVOGEL,46.53986111111112
WREMEN,46.31361111111108
F/V PIERRE DE JADE,45.66444444444444
F/V.MANGA-REVA,45.24194444444442
RK37,45.20208333333332
VENUS,44.62305555555556
F/V LE LESPENHY,43.18152777777776
F/V MANBRISA,42.68944444444446
F/V JEREMI SIMON,41.78305555555554
ELLUMA,41.71166666666666
CHRISTINE,41.620277777777765
ALIXEL 2,40.9598611111111
WANGERLAND,40.840000000000025
BERENICE,40.707499999999996
ODESSA,40.5548611111111
F/V HERMINE BASTIEN,40.13180555555557
MARET,38.17847222222222
THAIS LEO,37.827361111111124
F/V LOKTUDI,35.61416666666668
NORDLICHT,35.089999999999996
APOLLO,33.69583333333332
F/V LIBERTAD II,33.328472222222224
ZK5 ORA ET LABORA,33.154305555555545
F/V ABLETTE,33.11
F/V PROMETHEE,32.87027777777779
RK27,32.85041666666666
ANTARES,31.62805555555555
CHAVDAR,31.57486111111112
BLACK PEARL,30.750416666666663
NIXE II,30.353749999999984
F/V  DUNMORE,30.22694444444444
MEDUZA 3,29.86680555555555
F/V LES BARGES,29.537499999999998
F/V OURANOS,29.30944444444444
HERSON,29.15763888888889
F/V EDEN ROC II,28.652777777777786
FALKE,28.28819444444444
SV.NIKOLA,27.176388888888887
F\V CIRCE,25.04361111111111
F/V L`ARLEQUIN II,24.643055555555556
F\V L`ORA MARITIMA,24.255277777777774
DAMKERORT,23.303611111111117
F/V ZEPHYR,23.173194444444437
L`AMBRE,23.157638888888897
F\CHARLE MARIE 2,23.05777777777778
DITHMARSCHEN 1,22.605277777777783
F\V DESPERADO,22.286666666666665
NOR207  NOORDSTER,22.239861111111097
GOEDEKE MICHEL,21.600833333333334
F/V MADISON,21.083194444444445
F/V ATALANTE,20.806944444444447
EDELWEISS,20.163888888888888
ZK47 PIETER JOHANNES,20.06152777777778
COTES DE LA MANCHE,20.022361111111117
F/V LA PASTENAGUE,19.253888888888895
F/V YANN FREDERIC,19.032638888888886
F/V VICTOR CONSTANT,18.926805555555553
ALBATROS GRE-6,18.663333333333323
AVEL AN HEOL,18.501805555555556
BELLATRIX IV,18.004861111111108
F/V L ABSIDE,17.936527777777776
F/V SANAGA 2,17.906805555555557
WIKING CUX 20,17.71500000000001
DANUBE-BLEU II,17.421111111111113
F/V L`INSOLITE,17.39944444444445
AURORA,17.075416666666666
F\V L`ACCENT D`ICI,17.043611111111108
F/V LE SPHINX,16.82736111111111
F/V CHALLENGER,16.23763888888889
PALOMA,15.54402777777778
STELLA POLARIS,15.430277777777775
GOOD FELLOWSHIP,15.393055555555556
CARAIBES,15.030555555555557
FRIEDRICH CONRADI,14.495694444444446
F/V MALORICK,14.380416666666664
NORDSTERN,14.368194444444448
F/V ANDRE YANN 1,14.32875
SAPHIR,13.593055555555553
F/V VENT DU LARGE,13.450416666666666
F/V LES VIKINGS 2,13.418611111111108
CAP-COZ III,13.335972222222223
F/V LE NATIF 2,13.287222222222223
F/V ANTHINEAS,13.248472222222224
F/V MAB AN TARZ,13.216111111111115
F/V CINTHARTH,13.104861111111106
F/V SOURIRE DE L`ILE,13.068333333333333
HEIMDALL,13.023611111111116
F/V MAGALI,13.01986111111111
MYAJUJA,12.864166666666668
ELLEN MAC LH272,12.485833333333332
F/V MAB FANCH,12.195138888888888
JAN BRUHNS,12.109861111111112
F/V PAPHIDO 2,11.68875
F/V BLACK PEARL,11.621527777777775
LOUARN COUZ,11.148055555555555
TRUGAREZ,11.00263888888889
F/V PHOENIX,10.783333333333331
F/V SAILFORT,10.717777777777776
F/V JULIAN BIHAN,10.519583333333333
GERMANS TRISCA,10.490277777777777
YOANN-JORDAN,10.4125
F/V LE MEDELUC,9.927083333333332
VIKEN AV EDSVIK,9.844305555555552
F/V DELTA D`OC,9.775000000000002
F/V PETITE FOLIE III,9.592361111111108
ROSINA,9.395833333333332
PIROLA,9.194027777777778
F\V ARVORIG,9.125416666666668
BUHEZ AR VRO,8.966388888888888
ODIN,8.826388888888888
F/V MARAUDEUR,8.824722222222222
F/V MANATHIA,8.322916666666666
ETER-VAG,8.243611111111111
F/V PATISAKA,7.883472222222222
F/V BARRACUDA II,7.657361111111111
OXALIS,7.60277777777778
KAPETAN FOTIS 2,7.563888888888889
ESPELTA MANZANO,7.48888888888889
SUEDWIND,7.486805555555556
SD-6 BLEIBTREU,7.222361111111111
F\V BIENVENUE,7.161944444444445
ALEMAX GT,6.82875
OSTWIND,6.68902777777778
F/V LA NIOULARGUE,6.664583333333335
F/V PHILICHRIST,6.636944444444446
F/V CAP PILAR,6.624722222222222
F/V RUPELLA,6.200277777777778
JONAS,6.114722222222222
L OGIEN,6.111249999999999
SHAULORA BF794,6.097361111111111
F/V MAILYS CHARLIE,6.023611111111111
F/V JOSEPH,5.980138888888888
F/V CATHERINE PHILIP,5.939861111111111
KEEN-TIED,5.844166666666667
F/V LA ROUMASSE,5.751388888888887
